"ID","DOC_TYPE","PROC_TYPE","DOSSIER_TYPE","GROSS_SPA","NET_SPA"
1131028,"PA","COD","EMPL",3.01,2.76
1118861,"PR","COD","IMCO",41.36,25.8
1133554,"AM","COD","EMPL",143.58,60.58
1134170,"AM","COD","IMCO",152.55,70.83
1125181,"DT","COD","IMCO",5.37,5.22
1118131,"PA","COD","JURI",18.86,9.18
1154337,"NR","COD","IMCO",1.08,0.94
1150387,"PF","COD","IMCO",23.7,13.82
1141606,"RR","COD","IMCO",62.44,25.25
1142764,"ER","COD","IMCO",11.34,5.81
1156793,"AM","COD","EMPL",175.24,73.53
1152272,"PA","COD","JURI",18.39,7.81
1152211,"PR","COD","EMPL",41.38,23.09
1157612,"AM","COD","EMPL",101.07,45.89
1158284,"PA","COD","FEMM",6.42,2.74
1157611,"AM","COD","EMPL",100.85,50.18
1158343,"AM","COD","JURI",93.12,37.45
1158967,"AM","COD","FEMM",55.53,23.64
1147553,"NP","COD","EMPL",3.11,2.55
1164233,"AD","COD","FEMM",10.19,3.69
1167445,"RR","COD","EMPL",120.74,40.18
1163822,"AD","COD","JURI",47.54,15.75
1181152,"NR","COD","EMPL",1.22,1.01
1154014,"PA","COD","ENVI",18.97,13.97
1157255,"AM","COD","PECH",18.93,9.4
1150467,"PR","COD","TRAN",17.45,10.34
1157533,"AM","COD","ENVI",50.24,26.12
1155947,"PA","COD","PECH",9.41,5.94
1158780,"AD","COD","PECH",15.15,6.62
1162817,"AD","COD","ENVI",30.46,11.09
1158351,"AM","COD","TRAN",111.17,53.69
1177563,"NT","COD","TRAN",1.6,1
1165937,"RR","COD","TRAN",96.04,28.6
1149350,"AM","RSP","DEVE",1.93,1.09
1150824,"AM","RSP","DEVE",32.91,16
1148622,"QO","RSP","DEVE",1.38,1.32
1148042,"QO","RSP","DEVE",1.41,1.34
1148043,"RE","RSP","DEVE",7.4,5.35
1150455,"RE","RSP","DEVE",7.4,1.8
1149683,"PR","COD","ECON",23.68,13.24
1155015,"AM","COD","ECON",24.34,10.31
1155208,"AM","COD","ECON",120.25,64.07
1164109,"RR","COD","ECON",86.37,27.79
1181382,"NR","COD","ECON",1.05,0.92
1161367,"AD","INL","FEMM",6.78,4.42
1161892,"AM","INL","LIBE",60.47,30.35
1157600,"AM","INL","FEMM",20.15,13.21
1156916,"PR","INL","LIBE",14.46,13.32
1155523,"PA","INL","FEMM",1.6,1.37
1166013,"RR","INL","LIBE",24.97,10.99
1163581,"PR","INL","JURI",10.41,9.52
1155551,"DT","INL","JURI",2.48,2.43
1155257,"DT","INL","JURI",2.32,2.27
1166314,"AM","INL","JURI",24.36,12.21
1170204,"RR","INL","JURI",13.58,6.54
1093174,"PA","COD","BUDG",8.88,4.99
1097811,"AM","COD","TRAN",106.15,51.52
1085557,"PR","COD","TRAN",106.99,45.89
1097810,"AM","COD","TRAN",153.88,67.58
1097700,"AM","COD","TRAN",143.94,62.22
1096271,"AM","COD","BUDG",26.56,10.05
1152949,"NT","COD","TRAN",2.01,1.82
1134316,"AM","COD","REGI",117.45,46.82
1134190,"PA","COD","BUDG",12.42,8.07
1137022,"PA","COD","EMPL",23.6,12.52
1134280,"AM","COD","ENVI",59.23,30.48
1131310,"PA","COD","ENVI",23.47,12.74
1136303,"AM","COD","CULT",45.16,18.83
1131168,"PA","COD","REGI",11.39,6.03
1133669,"PR","COD","CULT",62.93,27.25
1136245,"AD","COD","ENVI",34.67,13.8
1142056,"AD","COD","BUDG",17.87,7.7
1147836,"RR","COD","CULT",248.12,83.8
1137584,"AM","COD","BUDG",14.71,7.33
1138808,"AD","COD","AGRI",22.82,7.84
1137856,"AM","COD","EMPL",157.24,64.05
1138587,"AM","COD","CULT",185.63,74.54
1138590,"AM","COD","CULT",126.02,57.75
1138578,"AD","COD","REGI",46.25,16.94
1142834,"AD","COD","EMPL",43.06,17.44
1137858,"PA","COD","AFET",19.23,13.05
1146646,"NR","COD","ITRE",1.21,0.81
1146793,"RR","COD","ITRE",114.37,36.84
1141488,"AM","COD","BUDG",93.82,53.33
1139803,"AM","COD","AFET",171.68,77.55
1130607,"AM","COD","ITRE",146.53,66.95
1141328,"AM","COD","ITRE",93.48,48.1
1137983,"PA","COD","BUDG",8.11,4.17
1140974,"AM","COD","IMCO",119.93,55.14
1137331,"PA","COD","IMCO",23.82,13.34
1130606,"PR","COD","ITRE",25.36,14.9
1143849,"AD","COD","AFET",35.66,16.14
1143762,"AD","COD","BUDG",17.9,6.17
1143977,"AD","COD","IMCO",26.5,12.35
1156042,"NT","COD","ITRE",5.08,4.73
1155554,"PR","BUD","BUDG",3.38,2.32
1157686,"RR","BUD","BUDG",5.73,1.89
1156637,"AM","BUD","BUDG",1.68,1.11
1156415,"LT","BUD","AFET",1.82,1.77
1156081,"NR","BUD","BUDG",1.17,0.99
1155835,"PR","CNS","LIBE",1.86,0.61
1157326,"RR","CNS","LIBE",2.08,0.66
1160269,"PR","COD","PECH",20.96,10.63
1156542,"AM","COD","ENVI",15.36,6.45
1159845,"AD","COD","ENVI",3.76,1.98
1164374,"AM","COD","PECH",28.29,11.1
1174712,"NR","COD","PECH",0.99,0.58
1170080,"RR","COD","PECH",26.39,8.3
1157178,"AM","APP","AFCO",0.99,0.52
1158032,"RR","APP","AFCO",4.67,1.69
1156556,"PR","APP","AFCO",3.78,3.04
1159016,"AM","INI","FEMM",103.01,61.81
1167206,"NT","INI","FEMM",1.57,1.4
1167156,"RR","INI","FEMM",33.45,22.38
1156257,"PR","NLE","ITRE",2.79,1.84
1162413,"RR","NLE","ITRE",4.1,1.86
1158825,"AM","NLE","ITRE",0.6,0.27
1150725,"AM","DEC","CONT",0.61,0.3
1150763,"AM","DEC","CONT",0.58,0.25
1162599,"AM","DEC","CONT",4.67,2.28
1155808,"PR","DEC","CONT",5.22,2.69
1135944,"PR","DEC","CONT",5.77,4.05
1147078,"AM","DEC","CONT",7.43,4.3
1149609,"RR","DEC","CONT",8.86,3.97
1164501,"RR","DEC","CONT",6.71,2.81
1161995,"AM","INI","DEVE",45.92,21.34
1156874,"PR","INI","DEVE",7.41,6.73
1165725,"DV","INI","DEVE",1.79,1.56
1165989,"RR","INI","DEVE",14.8,9.41
1135314,"PR","COD","ECON",9.27,5
1157129,"RR","COD","ECON",36.39,13.79
1144672,"AM","COD","ECON",108.07,52.56
1030393,"PA","COD","CONT",6.54,3.16
1136045,"AM","COD","JURI",55.1,14.65
1133546,"AM","COD","JURI",55.1,18.89
1131359,"AM","COD","CONT",38.56,15.49
1134192,"AD","COD","CONT",19.12,6.58
1136523,"AD","COD","JURI",28.2,8.29
1129528,"PA","COD","JURI",22.85,14.06
1135319,"PR","COD","ECON",17.82,11.59
1157138,"RR","COD","ECON",74.51,26.96
1144353,"AM","COD","ECON",142.01,75.67
1144712,"AM","COD","ECON",118.25,57.36
1144789,"AM","COD","ECON",36.6,18.85
1087683,"NR","COD","ENVI",2.16,1.91
1069105,"AD","COD","AGRI",79.1,28.37
1156494,"AM","COD","ENVI",7.49,2.73
1162954,"AD","COD","ENVI",4.42,1.95
1169190,"NR","COD","ENVI",1.1,0.97
1161845,"RR","NLE","LIBE",3.42,1.71
1156599,"PR","NLE","LIBE",2.05,0.7
1147418,"AM","RSP","ITRE",68.75,29.76
1150877,"AM","RSP","ITRE",71.44,30.83
1144252,"RE","RSP","ITRE",5.57,5.2
1159805,"AM","INI","LIBE",29.72,12.15
1157041,"PR","INI","LIBE",11.31,10.03
1168699,"RR","INI","LIBE",14.79,6.04
1152069,"PR","INI","TERR",52.29,49.13
1169858,"RR","INI","TERR",104.83,63.7
1170491,"NT","INI","TERR",1.98,1.51
1162674,"AM","INI","TERR",145.61,77.77
1162676,"AM","INI","TERR",147.85,75.37
1162677,"AM","INI","TERR",138.67,72.93
1162748,"AM","INI","TERR",36.55,19.47
1163127,"AM","INI","TERR",153.84,82.64
1157201,"CM","IMM","JURI",7.08,6.55
1165507,"PR","IMM","JURI",4.18,2.76
1166895,"RR","IMM","JURI",4.4,2.91
1157197,"AM","RSP","ENVI",12.05,7.1
1162207,"AM","INI","AFET",138.91,83.65
1157887,"PR","INI","AFET",9.46,2.26
1166045,"RR","INI","AFET",20.38,12.58
1162520,"AM","INI","AFET",90.37,51.97
1157883,"PR","INI","AFET",9.61,2.68
1166132,"RR","INI","AFET",18.23,10.88
1155109,"PA","INI","ENVI",1.63,1.34
1162388,"AM","INI","ENVI",19.44,11.6
1175584,"RR","INI","ITRE",73.98,37.61
1176944,"NR","INI","ITRE",1.63,1.42
1169468,"AD","INI","LIBE",8.4,7.32
1169093,"PR","INI","ITRE",5.51,4.91
1169490,"AD","INI","ENVI",6.58,4.37
1166019,"PA","INI","LIBE",2.27,1.93
1170827,"AD","INI","IMCO",9.85,8.95
1171464,"AM","INI","ITRE",89.68,55.96
1170651,"AL","INI","JURI",3.97,3.75
1157739,"PA","INI","IMCO",1.49,1.21
1162763,"AM","INI","IMCO",10.83,7.69
1169619,"AD","INI","IMCO",6.86,5.35
1175429,"RR","INI","ENVI",33.88,17.38
1164947,"PR","INI","ENVI",14.71,12.62
1171335,"AM","INI","ENVI",55.37,30.06
1071386,"AL","COD","JURI",13.35,6.46
1163572,"NR","COD","AGRI",1.39,0.61
1162197,"LT","COD","ENVI",0.97,0.92
1162122,"AM","COD","ENVI",46.59,27.04
1162121,"AM","COD","ENVI",141.16,76.9
1162120,"AM","COD","ENVI",176.37,70.07
1162063,"AM","COD","PECH",64.4,24.81
1158700,"PA","COD","ITRE",7.59,4.54
1162354,"AM","COD","ECON",54.62,22.36
1160542,"AM","COD","AGRI",99.16,52.66
1162238,"AM","COD","ITRE",133.47,62.47
1158312,"PA","COD","ECON",18.69,7.64
1157360,"PA","COD","AGRI",19.12,9.89
1159830,"PA","COD","PECH",17.46,10.97
1155806,"PR","COD","ENVI",41.03,26.52
1163676,"AD","COD","AGRI",40.45,16.49
1163839,"AD","COD","ITRE",38.85,13.1
1163799,"AD","COD","PECH",32.05,11.88
1165585,"RR","COD","ENVI",197.8,66.12
1163363,"AD","COD","ECON",21.94,7.24
1179479,"NT","COD","ENVI",2.07,1.73
1161207,"PA","COD","JURI",10.62,4.57
1157342,"PA","COD","AGRI",4.47,2.07
1162387,"AM","COD","JURI",15.75,6.39
1161495,"AM","COD","AGRI",23.08,9.82
1158227,"PR","COD","ENVI",20.06,10.99
1162090,"AM","COD","ENVI",35.64,13.09
1163814,"AD","COD","JURI",22.61,6.85
1165870,"RR","COD","ENVI",70.86,20.56
1165969,"NR","COD","ENVI",1.44,1.17
1162269,"AD","COD","AGRI",16.48,5.55
1158114,"PR","COD","ITRE",132.99,68.99
1160518,"AM","COD","AGRI",107.94,43.97
1163384,"AM","COD","BUDG",5.44,1.69
1163217,"AM","COD","TRAN",82.29,38.3
1159059,"PA","COD","TRAN",11.19,8.98
1158335,"PA","COD","AGRI",31.61,26.42
1159014,"PA","COD","ENVI",22.51,17.9
1159760,"PA","COD","BUDG",9.19,4.06
1162341,"AM","COD","ENVI",94.8,42.94
1162184,"AD","COD","AGRI",52.56,17.46
1168115,"AD","COD","DEVE",39.42,15.51
1167147,"AM","COD","CONT",40.45,16.65
1162116,"PA","COD","DEVE",29.85,14.79
1165338,"AD","COD","ENVI",53.49,16.92
1162706,"AM","COD","ITRE",169.27,75.01
1159886,"AM","COD","ITRE",99.88,38.9
1159887,"AM","COD","ITRE",171.81,72.9
1162704,"AM","COD","ITRE",169.66,70.09
1167152,"AM","COD","DEVE",71.57,28.52
1162705,"AM","COD","ITRE",176.67,76.18
1159885,"AM","COD","ITRE",120.93,60.21
1169269,"AD","COD","TRAN",38.51,11.79
1169286,"AD","COD","CONT",16.18,5.86
1164677,"AD","COD","BUDG",10.33,2.88
1163122,"PA","COD","CONT",5.39,3.08
1170518,"RR","COD","ITRE",256.83,98.04
1223873,"AL","COD","JURI",11.16,9.18
1158918,"PR","INI","AFET",9.1,7.76
1172466,"RR","INI","AFET",26.23,16.67
1166236,"AM","INI","AFET",110.62,47.9
1157884,"PR","INI","AFET",8.72,7.71
1160182,"PA","INI","TRAN",2.91,2.51
1169960,"NT","INI","AFET",1.64,1.37
1162524,"AM","INI","AFET",78.1,35
1165649,"AD","INI","TRAN",5.81,4.14
1169773,"RR","INI","AFET",26.45,13.87
1162926,"AM","INI","TRAN",24.59,10.96
1162107,"AM","CNS","ECON",38.4,17.4
1159320,"PA","CNS","ECON",6.78,3.67
1165373,"AD","CNS","ECON",9.93,5.86
1208077,"PR","CNS","BUDG",21.12,13.05
1210502,"AM","CNS","BUDG",66.68,29.45
1208247,"AL","CNS","ENVI",2.94,2.42
1211425,"AL","CNS","CONT",4.66,4.34
1211979,"AL","CNS","AFCO",4.81,4.46
1212397,"RR","CNS","BUDG",37.87,18.42
1162019,"AM","INI","INTA",8.14,4.89
1160534,"PA","INI","AGRI",1.63,1.35
1159011,"PA","INI","INTA",1.43,1.12
1165520,"AD","INI","INTA",5.16,3.32
1165864,"AM","INI","AGRI",33.69,21.42
1172683,"RR","INI","ECON",30.3,16.45
1169568,"AD","INI","AGRI",10.04,7.36
1167651,"AM","INI","ECON",79.5,42.57
1164884,"PR","INI","ECON",5.14,4.22
1159220,"PR","INI","CULT",14.79,12.24
1163026,"AM","INI","CULT",77.53,43.57
1170078,"RR","INI","CULT",24.92,14.18
1161215,"PA","INI","LIBE",1.6,1.31
1156780,"PA","INI","ITRE",1.75,1.46
1159118,"PR","INI","INTA",11.16,9.82
1165170,"AM","INI","ITRE",13.03,8.56
1165618,"AM","INI","INTA",38.17,21.87
1163825,"AM","INI","LIBE",15.46,8.55
1168108,"AD","INI","ITRE",4.9,3.69
1169851,"DV","INI","INTA",0.85,0.72
1169194,"AD","INI","LIBE",4.57,3.4
1170443,"RR","INI","INTA",32.09,19.84
1161539,"AM","COD","ENVI",92.35,45.9
1162514,"AM","COD","ENVI",89.91,47.98
1159723,"PA","COD","TRAN",8.31,5.42
1161947,"AM","COD","TRAN",82.62,34.98
1157975,"PR","COD","ENVI",39.84,20.67
1167727,"ER","COD","ENVI",0.82,0.56
1167264,"RR","COD","ENVI",69.18,25.44
1163230,"AD","COD","TRAN",24.85,8.23
1179801,"NT","COD","ENVI",1.27,1.1
1161181,"PA","COD","BUDG",6.49,3.27
1159356,"AD","COD","FEMM",14.23,7.36
1162147,"PA","COD","INTA",27.99,13.54
1162352,"PA","COD","REGI",8.59,4.1
1157866,"PR","COD","EMPL",46.57,20.84
1161624,"AM","COD","EMPL",101.8,41.54
1163515,"PA","COD","CONT",11.26,4.59
1165588,"AD","COD","INTA",25.7,7.73
1164439,"AM","COD","REGI",87.41,30.96
1168241,"AD","COD","BUDG",8.45,2.78
1164125,"AM","COD","INTA",8.42,3.65
1167188,"AD","COD","REGI",30.41,10.54
1168951,"AD","COD","CONT",19.98,7.44
1166903,"AM","COD","CONT",36.38,15.1
1171678,"RR","COD","EMPL",145.7,41.62
1227328,"PR","COD","EMPL",2.39,0.78
1230054,"RR","COD","EMPL",4.02,1.95
1162929,"AM","COD","BUDG",5.65,2.31
1161183,"AM","COD","BUDG",5.65,2.2
1161420,"PA","COD","BUDG",7.16,2.51
1161762,"PA","COD","AFET",7.68,5.03
1159363,"PR","COD","ITRE",48.99,22.65
1162781,"AM","COD","ITRE",182.34,77.94
1162502,"AM","COD","AFET",134.51,53.61
1161994,"PA","COD","IMCO",22.4,10.32
1167668,"AD","COD","BUDG",16.8,4.66
1167943,"AD","COD","IMCO",40.95,12.82
1165311,"AM","COD","BUDG",42.05,15.05
1168888,"AD","COD","AFET",31.06,10.3
1165560,"AM","COD","IMCO",85.38,29.64
1170547,"RR","COD","ITRE",55.14,23.05
1226177,"PR","COD","ITRE",2.22,0.74
1228947,"RR","COD","ITRE",4.13,2.26
1160617,"PR","COD","ECON",66.19,30.54
1168700,"RR","COD","ECON",74.09,33.53
1210614,"PR","COD","ECON",2.43,0.86
1214505,"RR","COD","ECON",4.06,2.11
1204364,"NR","COD","ECON",1.03,0.92
1162839,"AM","COD","ECON",86.29,42.54
1160630,"PR","CNS","LIBE",4.1,3
1162236,"RR","CNS","LIBE",5.22,2.4
1160533,"PR","COD","ECON",48.26,28.28
1163436,"AM","COD","ECON",78.26,41
1170112,"RR","COD","ECON",48.72,20.42
1181695,"AL","COD","JURI",9.06,2.13
1180037,"AL","COD","JURI",9.07,5.55
1160523,"PR","COD","ECON",18.91,14.1
1163437,"AM","COD","ECON",14.45,8.16
1170100,"RR","COD","ECON",19.14,7.8
1163514,"LT","BUD","EMPL",3.03,2.49
1164073,"RR","BUD","BUDG",15.88,5.39
1161932,"NT","BUD","BUDG",0.95,0.46
1161278,"PR","BUD","BUDG",10.82,5.51
1161701,"LT","BUD","REGI",1,0.74
1162412,"AM","BUD","BUDG",2.21,1.47
1163924,"RR","COD","JURI",3.66,1.42
1153410,"PR","COD","JURI",2.77,1.14
1161620,"PR","COD","ITRE",12.87,6.66
1175670,"NR","COD","ITRE",2.73,2.36
1164037,"AM","COD","ITRE",25.06,11.94
1170176,"RR","COD","ITRE",20.89,9.59
1161229,"PA","COD","BUDG",7.2,3.99
1164804,"AM","COD","BUDG",6.7,2.77
1170748,"AD","COD","DEVE",21.95,7.43
1166453,"AM","COD","CULT",193.13,77.48
1169347,"AM","COD","CULT",129.65,60.2
1166930,"AM","COD","EMPL",116.91,51.32
1167350,"PA","COD","DEVE",8.79,5.05
1169161,"AD","COD","BUDG",14.04,4.58
1157924,"PR","COD","CULT",51.02,28.74
1164375,"PA","COD","EMPL",33.23,18.21
1169915,"AM","COD","DEVE",38.25,14.16
1171035,"AD","COD","EMPL",60.07,22.19
1178548,"RR","COD","CULT",189.03,118.63
1231342,"RR","COD","CULT",4.94,1.78
1229485,"PR","COD","CULT",3.91,1.96
1161421,"PA","COD","BUDG",5.53,2.79
1171184,"RR","COD","ECON",38.13,14.36
1164191,"AM","COD","BUDG",5.09,2.28
1166606,"AM","COD","ECON",38.69,16.92
1167347,"AD","COD","BUDG",7.39,2.57
1162697,"PR","COD","ECON",20.01,9.94
1229359,"PR","COD","ECON",2.7,1.12
1231700,"RR","COD","ECON",4.25,2
1159268,"PA","COD","BUDG",3.52,2.3
1164698,"AM","COD","BUDG",0.77,0.23
1168017,"AD","COD","BUDG",4.44,1.77
1164286,"PA","COD","FEMM",9.3,3.98
1174170,"AD","COD","FEMM",22.95,7.13
1162852,"PA","COD","CONT",12.88,5.33
1168948,"AD","COD","CONT",23.88,7.41
1168253,"PR","COD","JURI",25.74,12.62
1176371,"RR","COD","JURI",105.15,35.01
1167544,"AM","COD","FEMM",32.75,13.14
1166911,"AM","COD","CONT",40.47,13.48
1171598,"AM","COD","JURI",94.71,35.9
1229389,"PR","COD","JURI",3.42,1.55
1230082,"RR","COD","JURI",5.41,2.64
1162133,"PR","COD","PECH",8.61,4.72
1175051,"NR","COD","PECH",0.97,0.52
1160267,"AM","COD","PECH",4.55,2.16
1170028,"RR","COD","PECH",10.73,3.64
1162542,"PR","INI","AFET",5.45,4.7
1166121,"AM","INI","AFET",34.25,18.13
1170333,"RR","INI","AFET",12.23,7.05
1156009,"QO","RSP","ENVI",1.4,0.41
1147525,"AM","RSP","ENVI",29.73,16.05
1161275,"PR","INI","AFET",7.26,6.37
1166657,"AM","INI","AFET",150.72,70.74
1170164,"RR","INI","AFET",19.38,15.76
1162020,"QO","RSP","ENVI",1.39,1.23
1162022,"RE","RSP","ENVI",4.11,3.65
1165896,"AM","RSP","ENVI",36.95,20.71
1157196,"RR","INI","AFET",34.42,20.26
1150618,"AM","INI","AFET",118.46,66.06
1143781,"PR","INI","AFET",15.05,13.32
1136838,"RR","COD","AGRI",21.64,9.33
1124481,"PR","COD","AGRI",8.28,4.47
1127455,"AM","COD","AGRI",38.67,19.32
1155502,"NT","COD","AGRI",1.6,0.71
1147954,"PA","INI","IMCO",1.33,1.07
1151869,"AM","INI","IMCO",12.22,6.65
1151582,"PR","INI","TRAN",10.83,10.17
1156548,"AM","INI","ITRE",20.38,11.08
1155346,"AD","INI","ITRE",5.47,3.89
1155733,"AM","INI","ENVI",27.7,15.66
1155861,"AM","INI","TRAN",68.54,30.81
1154957,"AD","INI","IMCO",3.95,3.09
1150842,"PA","INI","ENVI",1.55,1.29
1153656,"PA","INI","ITRE",1.64,1.44
1160914,"AD","INI","ENVI",9.52,5.03
1164376,"RR","INI","TRAN",37.51,16.08
1154064,"AM","INI","REGI",24.17,13.95
1159531,"NT","INI","REGI",1.26,0.89
1157630,"RR","INI","REGI",14.26,7.36
1152073,"PR","INI","REGI",10.38,8.3
1149431,"AM","INL","CULT",29.38,17.38
1150498,"AM","INL","FEMM",26.76,17.41
1150563,"PR","INL","LIBE",35.42,33.51
1153495,"AM","INL","LIBE",185.88,86.92
1157114,"AM","INL","LIBE",185.87,56.56
1151791,"AD","INL","CONT",7.33,4.56
1150719,"AM","INL","CONT",10.92,7.61
1158298,"RR","INL","LIBE",91.86,39.07
1153099,"AD","INL","CULT",8.51,6.4
1153493,"AM","INL","LIBE",39.47,20.25
1153147,"AD","INL","FEMM",12.91,10.18
1141842,"PA","INL","AFCO",1.58,1.31
1147982,"PA","INL","FEMM",1.73,1.41
1149120,"PA","INL","CONT",2.04,0.65
1141631,"PA","INL","CONT",2.02,1.76
1144579,"AM","INL","AFCO",11.5,7.99
1146285,"PA","INL","CULT",2.63,2.44
1149030,"AD","INL","AFCO",6.4,4.63
1150893,"PA","BUD","EMPL",1.94,1.57
1156690,"AM","BUD","BUDG",65.19,50.3
1153873,"AM","BUD","EMPL",16.32,9.48
1155560,"LT","BUD","ENVI",3.25,3.23
1153634,"AM","BUD","FEMM",18.85,11.44
1150752,"LT","BUD","PECH",2.48,2.18
1155525,"PR","BUD","BUDG",14.93,11.71
1152269,"AM","BUD","AGRI",11.35,6.65
1155297,"AD","BUD","EMPL",6.26,4.48
1156380,"LT","BUD","AFET",4.2,4.06
1154793,"AD","BUD","AGRI",4.33,2.99
1156654,"LT","BUD","ITRE",5.52,5.45
1157769,"RR","BUD","BUDG",77.75,39.83
1154831,"LT","BUD","CONT",3.1,3.04
1154895,"LT","BUD","LIBE",3.15,3.1
1155100,"LT","BUD","AFCO",1.19,0.89
1156390,"NT","BUD","BUDG",1.06,0.89
1152340,"AM","BUD","CULT",16.75,9.13
1149154,"PA","BUD","AGRI",1.47,1.23
1151112,"PA","BUD","FEMM",1.8,1.52
1148362,"PA","BUD","CULT",1.53,1.34
1153968,"AD","BUD","CULT",7.53,5.34
1156625,"AD","BUD","FEMM",7.98,6.39
1150710,"RR","INI","LIBE",54.95,23.65
1147584,"AD","INI","CULT",9.72,7.43
1144623,"AM","INI","LIBE",77.28,58.26
1139834,"AM","INI","CULT",35.51,24.22
1145193,"AM","INI","JURI",34.56,28.55
1137385,"PA","INI","CULT",1.49,1.22
1141371,"PA","INI","JURI",1.46,1.23
1146764,"AD","INI","JURI",9.66,6.98
1139810,"PR","INI","LIBE",14.24,12.74
1150676,"AM","INL","ECON",3.96,2.44
1145394,"PR","INL","ECON",1.54,1.26
1155420,"AM","RSP","DEVE",62.89,31.75
1155443,"QO","RSP","DEVE",1.44,0.97
1152539,"QO","RSP","DEVE",1.7,1.6
1152430,"RR","INI","AFET",10.22,5.14
1153772,"NT","INI","AFET",1.4,1.13
1147790,"AM","INI","AFET",22.86,11.93
1145035,"PR","INI","AFET",5.49,4.73
1149775,"AM","COD","BUDG",6.97,2.85
1152206,"AM","COD","ITRE",107.68,56.31
1151657,"AM","COD","ITRE",194.47,84.48
1149427,"PR","COD","ITRE",49.32,26.29
1150219,"AD","COD","BUDG",10.37,3.74
1160156,"RR","COD","ITRE",253.41,80.88
1153124,"AD","COD","IMCO",66.82,25.76
1148016,"AM","COD","IMCO",32.6,17.87
1147465,"AM","COD","IMCO",174.4,76.66
1141462,"NP","COD","ITRE",4.99,4.16
1143619,"PA","COD","LIBE",12.91,10.08
1145660,"AM","COD","LIBE",69.66,30.03
1144421,"PA","COD","IMCO",33.79,19.03
1148281,"AD","COD","LIBE",44.65,17.32
1147424,"PA","COD","BUDG",4.78,2.57
1151174,"PR","INI","FEMM",15.77,11.93
1153288,"AM","INI","FEMM",43.72,22.46
1159459,"RR","INI","FEMM",26.3,13.58
1150404,"AM","INI","REGI",49.44,27.99
1151751,"AD","INI","ENVI",7.96,4.82
1153938,"RR","INI","REGI",33.29,14.48
1147524,"AM","INI","ENVI",18.38,11.06
1147890,"PR","INI","REGI",14.01,11.04
1144580,"PA","INI","ENVI",1.35,1.09
1152589,"RR","INI","LIBE",23.13,13.19
1146179,"PR","INI","LIBE",12.27,11.43
1147721,"AM","INI","LIBE",131.76,64.35
1153095,"RR","INI","CULT",29.27,15.71
1147631,"AM","INI","CULT",49.11,31.79
1141908,"PR","INI","CULT",16.89,13.83
1147817,"AD","INI","EMPL",16.05,12.84
1149677,"AD","INI","FEMM",10.18,0.32
1153401,"RR","INI","CULT",75.84,40.54
1147379,"AM","INI","EMPL",58.83,34.6
1146436,"AM","INI","EMPL",58.8,34.58
1143499,"PR","INI","CULT",14.25,12.39
1147451,"AM","INI","CULT",81.2,56.63
1147450,"AM","INI","CULT",60.89,42.16
1147063,"AM","INI","FEMM",21.75,12.96
1145013,"PA","INI","EMPL",2.64,2.29
1145111,"PA","INI","FEMM",1.37,1.08
1151139,"AD","COD","CULT",14.54,5.12
1149429,"AM","COD","CULT",53.35,24.21
1157365,"RR","COD","AFCO",89.52,27.33
1153281,"AD","COD","PETI",46.25,19.59
1146838,"PA","COD","CULT",3.91,1.65
1147684,"AM","COD","PETI",121.96,61.74
1146564,"PR","COD","AFCO",18.45,11.24
1142220,"PA","COD","PETI",6.1,4.14
1175253,"NR","COD","CULT",1.2,1.07
1150931,"AM","COD","AFCO",76.09,34.07
1153384,"AM","COD","AFCO",75.24,25.56
1128537,"PA","INL","PETI",1.88,1.71
1128721,"PA","INL","CULT",1.58,1.43
1131457,"AM","INL","CULT",12.76,7.79
1128567,"PR","INL","AFCO",7.4,6.74
1130779,"AM","INL","PETI",34.36,18.17
1132906,"AM","INL","PETI",34.36,8.44
1134793,"AD","INL","PETI",7.22,5.1
1133950,"AM","INL","AFCO",38.79,23.13
1149757,"AM","BUD","BUDG",0.98,0.56
1153512,"RR","BUD","BUDG",11.02,2.99
1146998,"PR","BUD","BUDG",8.95,6.13
1147554,"LT","BUD","REGI",1.35,1.19
1153530,"RR","NLE","AFET",7.58,3.28
1141689,"PA","NLE","INTA",3.38,3.09
1148218,"AD","NLE","INTA",4.49,1.81
1141239,"PR","NLE","AFET",1.52,0.71
1150764,"PR","COD","ECON",6.21,4.32
1157157,"RR","COD","ECON",12.81,6.46
1153228,"AM","COD","ECON",24.54,18.35
1155807,"AM","COD","ECON",24.96,9.2
1154224,"RR","COD","ECON",94.65,50.05
1150889,"AM","COD","ECON",147.28,74.44
1150888,"AM","COD","ECON",152.57,62.01
1136946,"NP","COD","ECON",2.9,2.1
1144480,"PR","COD","ECON",57.45,29.63
1181386,"NR","COD","ECON",1.68,1.4
1157685,"AM","RSP","ENVI",72.44,33.74
1155259,"QO","RSP","ENVI",0.76,0.56
1155258,"QO","RSP","ENVI",0.76,0.55
1146647,"RE","RSP","ENVI",10.91,8.66
1159857,"AM","COD","LIBE",150.03,79.18
1151716,"AD","COD","BUDG",7.17,2.34
1159860,"AM","COD","LIBE",57.11,29.73
1144197,"PA","COD","BUDG",5.52,3.74
1159891,"AM","COD","LIBE",146.43,65.58
1166739,"RR","COD","LIBE",135.27,48.92
1153411,"NR","INI","PECH",0.91,0.58
1152587,"NT","INI","PECH",1.66,1.34
1154066,"RR","INI","PECH",49.14,25.73
1144622,"AM","INI","ENVI",27.72,18.98
1141115,"PA","INI","ENVI",2.48,2.2
