GROSS_SPA,NET_SPA,DOC_TYPE,PROC_NATURE,PROC_TYPE,ROLE,DOSSIER_TYPE,COMMITTEE_1
10.64,3.64,RR,DISCH,DEC,MAIN,CONT,CONT
4.41,1.77,AM,DISCH,DEC,MAIN,CONT,CONT
98.83,49.63,PR,LEG,COD,MAIN,PECH,PECH
56.82,23.59,AM,LEG,COD,MAIN,PECH,PECH
137.39,53.73,AM,LEG,COD,MAIN,PECH,PECH
159.69,64.23,AM,LEG,COD,MAIN,PECH,PECH
134.41,53.99,AM,LEG,COD,MAIN,PECH,PECH
25.85,12.72,PA,LEG,COD,AVI,ENVI,ENVI
80.78,35.59,AM,LEG,COD,AVI,ENVI,ENVI
59.95,30.77,PR,LEG,COD,MAIN,PECH,PECH
1.07,0.87,NT,LEG,COD,MAIN,PECH,PECH
205.52,78.68,RR,LEG,COD,MAIN,PECH,PECH
136.72,58.91,AM,LEG,COD,MAIN,PECH,PECH
136.72,60.02,AM,LEG,COD,MAIN,PECH,PECH
11.61,5.14,AM,LEG,COD,MAIN,PECH,PECH
11.61,5.06,AM,LEG,COD,MAIN,PECH,PECH
161.74,67.52,AM,LEG,COD,MAIN,PECH,PECH
161.74,68.88,AM,LEG,COD,MAIN,PECH,PECH
10.71,5.13,PR,DISCH,DEC,MAIN,CONT,CONT
12.42,4.42,RR,DISCH,DEC,MAIN,CONT,CONT
5.44,2.75,AM,DISCH,DEC,MAIN,CONT,CONT
2.19,1.77,PA,MR,NLE,AVI,DEVE,DEVE
29.4,15.74,AM,MR,NLE,AVI,AFET,AFET
1.93,1.62,PA,MR,NLE,AVI,AFET,AFET
1.77,1.42,PA,MR,NLE,AVI,PECH,PECH
1.7,1.53,PA,MR,NLE,AVI,PECH,PECH
92.81,51.83,AM,MR,NLE,MAIN,INTA,INTA
18.5,12.45,AM,MR,NLE,AVI,PECH,PECH
7.38,3.14,PR,MR,NLE,MAIN,INTA,INTA
45.44,21.62,RR,MR,NLE,MAIN,INTA,INTA
6.12,4.15,AD,MR,NLE,AVI,DEVE,DEVE
7.42,5.2,AD,MR,NLE,AVI,AFET,AFET
7.39,6.16,AD,MR,NLE,AVI,PECH,PECH
4.84,1.73,RR,APPE,NLE,MAIN,INTA,INTA
3.45,2.37,PR,APPE,NLE,MAIN,INTA,INTA
3.35,1.74,PR,APPE,NLE,MAIN,LIBE,LIBE
6.71,3.16,RR,APPE,NLE,MAIN,LIBE,LIBE
4.85,3.24,PR,APPE,NLE,MAIN,LIBE,LIBE
2.71,1.56,PR,APPE,NLE,MAIN,LIBE,LIBE
6.68,3.16,RR,APPE,NLE,MAIN,LIBE,LIBE
4.81,3.23,PR,APPE,NLE,MAIN,LIBE,LIBE
151.4,82.01,AM,RESQ,RSP,MAIN,ENVI,ENVI
21.64,12.6,AM,RESQ,RSP,MAIN,ENVI,ENVI
8.51,7.77,RE,RESQ,RSP,MAIN,ENVI,ENVI
0.83,0.67,QO,RESQ,RSP,MAIN,ENVI,ENVI
0.84,0.67,QO,RESQ,RSP,MAIN,ENVI,ENVI
1.52,1.32,PA,APPE,NLE,AVI,CULT,CULT
4.16,3.29,PR,APPE,NLE,MAIN,LIBE,LIBE
2.44,1.38,AD,APPE,NLE,AVI,CULT,CULT
7.95,3.86,RR,APPE,NLE,MAIN,LIBE,LIBE
12.15,7.57,RR,OUTDEC,INI,MAIN,AFET,AFET
5.74,4.81,PR,OUTDEC,INI,MAIN,AFET,AFET
35.48,18.09,AM,OUTDEC,INI,MAIN,AFET,AFET
20.29,12.52,PA,LEG,COD,AVI,LIBE,LIBE
31.36,11.66,AD,LEG,COD,AVI,LIBE,LIBE
100.79,39.65,AM,LEG,COD,AVI,LIBE,LIBE
1.38,0.79,NT,LEG,COD,MAIN,REGI,REGI
126.17,70.96,AM,LEG,COD,MAIN,ECON,ECON
88.77,42.04,PR,LEG,COD,MAIN,ECON,ECON
4.11,2.39,PR,LEG,COD,MAIN,INTA,INTA
11.8,4.38,AD,LEG,COD,AVI,AFET,AFET
6.06,3.78,PA,LEG,COD,AVI,AFET,AFET
19.18,7.84,RR,LEG,COD,MAIN,INTA,INTA
17.68,9.39,AM,LEG,COD,MAIN,INTA,INTA
27.56,13.11,AM,LEG,COD,AVI,AFET,AFET
93.23,39.73,AM,LEG,COD,AVI,LIBE,LIBE
21.96,11.43,PR,LEG,COD,MHE,INTA,CJ33
35.05,12.37,AD,LEG,COD,AHE,CULT,CULT
107.52,44.35,AM,LEG,COD,AHE,CULT,CULT
162.1,67.3,AM,LEG,COD,MHE,INTA,CJ33
32.82,9.73,AM,LEG,COD,MHE,INTA,CJ33
14.3,6.06,PA,LEG,COD,AVI,LIBE,LIBE
17.81,8.49,PA,LEG,COD,AHE,CULT,CULT
125.48,42.15,RR,LEG,COD,MHE,INTA,CJ33
1.05,0.9,NT,LEG,COD,MHE,INTA,CJ33
2.9,2.48,NT,LEG,COD,MHE,INTA,CJ33
4.69,1.92,RR,APPE,NLE,MAIN,INTA,INTA
1.31,1.08,NR,APPE,NLE,MAIN,INTA,INTA
6.43,4.14,AD,MR,NLE,AVI,DEVE,DEVE
47.72,24.94,AM,MR,NLE,MAIN,AFET,AFET
25.52,13.3,RR,MR,NLE,MAIN,AFET,AFET
15.83,12.67,AM,MR,NLE,AVI,DEVE,DEVE
1.58,1.34,PA,MR,NLE,AVI,DEVE,DEVE
1.79,1.0,PR,APPE,NLE,MAIN,AFET,AFET
3.31,2.11,RR,APPE,NLE,MAIN,AFET,AFET
114.68,64.25,AM,INIT,INI,MHE,AFET,AFET
10.03,6.94,AD,INIT,INI,AVI,ENVI,ENVI
10.77,8.8,AD,INIT,INI,AHE,INTA,INTA
68.39,30.41,RR,INIT,INI,MHE,AFET,AFET
34.59,24.4,AM,INIT,INI,AHE,INTA,INTA
10.26,8.44,PR,INIT,INI,MHE,AFET,AFET
1.61,1.36,PA,INIT,INI,AVI,ENVI,ENVI
1.41,1.16,PA,INIT,INI,AHE,INTA,INTA
16.24,10.54,AM,INIT,INI,AVI,ENVI,ENVI
19.92,12.79,PA,LEG,COD,AVI,IMCO,IMCO
16.63,11.51,AL,LEG,COD,OLB,JURI,JURI
76.97,43.84,PR,LEG,COD,MAIN,ENVI,ENVI
60.05,28.04,AM,LEG,COD,AVI,ITRE,ITRE
71.13,34.16,AM,LEG,COD,MAIN,ENVI,ENVI
184.38,71.9,RR,LEG,COD,MAIN,ENVI,ENVI
13.3,7.6,PA,LEG,COD,AVI,ITRE,ITRE
61.64,23.51,AM,LEG,COD,AVI,IMCO,IMCO
124.49,59.52,AM,LEG,COD,MAIN,ENVI,ENVI
39.82,13.41,AD,LEG,COD,AVI,IMCO,IMCO
37.73,10.9,AD,LEG,COD,AVI,ITRE,ITRE
2.87,0.86,PR,LEG,COD,MAIN,ENVI,ENVI
1.42,1.29,NR,LEG,COD,MAIN,ENVI,ENVI
4.87,2.36,RR,LEG,COD,MAIN,ENVI,ENVI
4.04,2.71,AD,IMPL,INI,AVI,INTA,INTA
9.43,8.35,PR,IMPL,INI,MAIN,AFET,AFET
84.64,47.08,AM,IMPL,INI,MAIN,AFET,AFET
4.78,3.06,AM,IMPL,INI,AVI,INTA,INTA
1.44,1.21,PA,IMPL,INI,AVI,INTA,INTA
1.99,1.76,NT,IMPL,INI,MAIN,AFET,AFET
26.04,15.41,RR,IMPL,INI,MAIN,AFET,AFET
28.92,12.6,RR,CNPE,NLE,MAIN,ITRE,ITRE
57.02,24.35,AM,CNPE,NLE,MAIN,ITRE,ITRE
5.16,3.02,PR,CNPE,NLE,MAIN,ITRE,ITRE
27.42,11.28,RR,LEG,CNS,MAIN,ECON,ECON
31.38,14.85,AM,LEG,CNS,MAIN,ECON,ECON
14.49,8.45,PR,LEG,CNS,MAIN,ECON,ECON
8.6,3.46,AD,LEG,COD,AHE,BUDG,BUDG
1.68,1.4,NT,LEG,COD,MHE,REGI,REGI
12.03,5.37,AD,LEG,COD,AVI,EMPL,EMPL
9.4,4.79,AD,LEG,COD,AHE,ECON,ECON
21.74,10.67,AM,LEG,COD,AHE,ECON,ECON
42.42,16.6,RR,LEG,COD,MHE,REGI,REGI
17.27,8.88,AM,LEG,COD,MHE,REGI,REGI
15.6,7.13,AM,LEG,COD,AHE,BUDG,BUDG
7.91,4.9,PR,LEG,COD,MHE,REGI,REGI
8.82,4.87,PA,LEG,COD,AVI,EMPL,EMPL
23.01,11.36,AM,LEG,COD,AVI,EMPL,EMPL
5.76,3.27,PA,LEG,COD,AHE,ECON,ECON
9.73,6.55,PA,LEG,COD,AHE,BUDG,BUDG
26.55,12.62,PR,CNPE,NLE,MAIN,ITRE,ITRE
71.23,29.33,AM,CNPE,NLE,MAIN,ITRE,ITRE
24.51,7.7,RR,CNPE,NLE,MAIN,ITRE,ITRE
11.63,5.42,RR,OUTDEC,INI,MAIN,LIBE,LIBE
26.46,14.82,AM,OUTDEC,INI,MAIN,LIBE,LIBE
7.57,6.24,PR,OUTDEC,INI,MAIN,LIBE,LIBE
10.85,4.81,RR,OUTDEC,INI,MAIN,LIBE,LIBE
7.67,6.49,PR,OUTDEC,INI,MAIN,LIBE,LIBE
23.37,15.54,AM,OUTDEC,INI,MAIN,LIBE,LIBE
10.98,5.1,RR,OUTDEC,INI,MAIN,LIBE,LIBE
7.53,6.34,PR,OUTDEC,INI,MAIN,LIBE,LIBE
10.65,4.7,RR,OUTDEC,INI,MAIN,LIBE,LIBE
7.57,6.4,PR,OUTDEC,INI,MAIN,LIBE,LIBE
11.11,5.09,RR,OUTDEC,INI,MAIN,LIBE,LIBE
7.61,6.34,PR,OUTDEC,INI,MAIN,LIBE,LIBE
71.47,41.91,AM,STINI,INI,MAIN,ENVI,ENVI
32.87,20.12,AM,STINI,INI,AVI,PECH,PECH
77.08,43.86,AM,STINI,INI,MAIN,ENVI,ENVI
13.23,12.29,PR,STINI,INI,MAIN,ENVI,ENVI
34.03,17.33,RR,STINI,INI,MAIN,ENVI,ENVI
1.94,1.41,NR,STINI,INI,MAIN,ENVI,ENVI
1.73,1.45,PA,STINI,INI,AVI,PECH,PECH
6.44,5.45,AD,STINI,INI,AVI,PECH,PECH
1.72,1.66,PA,INIT,INI,AVI,PETI,PETI
9.82,5.04,AM,INIT,INI,AVI,ECON,ECON
1.53,1.29,PA,INIT,INI,AVI,ECON,ECON
10.26,6.69,AM,INIT,INI,AVI,PETI,PETI
4.23,2.85,AD,INIT,INI,AVI,PETI,PETI
7.14,5.37,AD,INIT,INI,AVI,EMPL,EMPL
3.34,2.68,AM,INIT,INI,AVI,INTA,INTA
25.08,16.74,AM,INIT,INI,AVI,EMPL,EMPL
6.12,3.31,AD,INIT,INI,AVI,ENVI,ENVI
14.92,10.43,AM,INIT,INI,AVI,ENVI,ENVI
1.73,1.53,PA,INIT,INI,AVI,EMPL,EMPL
1.65,1.4,PA,INIT,INI,AVI,INTA,INTA
2.64,2.1,PA,INIT,INI,AVI,ENVI,ENVI
4.18,2.7,AD,INIT,INI,AVI,INTA,INTA
5.19,3.67,AD,INIT,INI,AVI,ECON,ECON
44.48,27.51,AM,LEG,COD,MAIN,LIBE,LIBE
3.48,3.29,DT,LEG,COD,MAIN,LIBE,LIBE
122.48,47.01,AM,LEG,COD,MAIN,LIBE,LIBE
139.45,58.82,AM,LEG,COD,MAIN,LIBE,LIBE
131.61,58.57,AM,LEG,COD,MAIN,LIBE,LIBE
63.32,32.25,AM,LEG,COD,MAIN,LIBE,LIBE
63.72,28.43,AM,INIT,INI,MAIN,REGI,REGI
32.35,28.13,AM,INIT,INI,AVI,CULT,CULT
30.29,13.96,RR,INIT,INI,MAIN,REGI,REGI
11.61,8.69,AD,INIT,INI,AVI,CULT,CULT
9.15,7.27,PR,INIT,INI,MAIN,REGI,REGI
1.67,1.43,PA,INIT,INI,AVI,CULT,CULT
0.72,0.44,NT,INIT,INI,MAIN,REGI,REGI
1.34,1.13,NT,INIT,INI,MAIN,AFET,AFET
150.66,70.78,AM,INIT,INI,MAIN,AFET,AFET
20.45,12.84,RR,INIT,INI,MAIN,AFET,AFET
9.46,8.35,PR,INIT,INI,MAIN,AFET,AFET
3.04,1.96,RR,IMMU,IMM,MAIN,JURI,JURI
7.28,5.3,CM,IMMU,IMM,MAIN,JURI,JURI
2.76,1.77,PR,IMMU,IMM,MAIN,JURI,JURI
86.47,43.87,AM,LEG,COD,MAIN,IMCO,IMCO
112.95,55.59,AM,LEG,COD,MAIN,IMCO,IMCO
17.15,9.5,PA,LEG,COD,AVI,ENVI,ENVI
63.38,28.74,AM,LEG,COD,AVI,ENVI,ENVI
136.88,46.52,RR,LEG,COD,MAIN,IMCO,IMCO
65.32,39.11,PR,LEG,COD,MAIN,IMCO,IMCO
38.37,13.42,AD,LEG,COD,AVI,ENVI,ENVI
1.29,1.18,NR,LEG,COD,MAIN,IMCO,IMCO
133.16,64.18,AM,INIT,INI,MAIN,LIBE,LIBE
38.22,22.88,AM,INIT,INI,AVI,CULT,CULT
1.79,1.51,PA,INIT,INI,AVI,CULT,CULT
13.22,11.76,PR,INIT,INI,MAIN,LIBE,LIBE
48.27,26.94,RR,INIT,INI,MAIN,LIBE,LIBE
14.14,9.13,AD,INIT,INI,AVI,CULT,CULT
1.5,1.24,PA,IMPL,INI,AVI,ENVI,ENVI
5.07,4.24,PR,IMPL,INI,MAIN,INTA,INTA
6.27,4.17,AM,IMPL,INI,AVI,ENVI,ENVI
45.74,27.39,AM,IMPL,INI,MAIN,INTA,INTA
13.26,9.26,RR,IMPL,INI,MAIN,INTA,INTA
31.75,10.34,AD,LEG,COD,AVI,JURI,JURI
36.77,20.95,PR,LEG,COD,MAIN,LIBE,LIBE
65.18,25.66,AM,LEG,COD,AVI,JURI,JURI
117.17,58.55,AM,LEG,COD,MAIN,LIBE,LIBE
2.18,1.52,PA,LEG,COD,AVI,JURI,JURI
105.4,33.97,RR,LEG,COD,MAIN,LIBE,LIBE
4.68,3.77,PR,IMMU,IMM,MAIN,JURI,JURI
44.11,39.58,CM,IMMU,IMM,MAIN,JURI,JURI
4.9,3.77,RR,IMMU,IMM,MAIN,JURI,JURI
61.92,24.7,RR,ANRE,INI,MAIN,JURI,JURI
10.27,6.4,AD,ANRE,INI,AVI,FEMM,FEMM
6.79,5.47,AD,ANRE,INI,AVI,AFCO,AFCO
4.88,2.73,AD,ANRE,INI,AVI,ENVI,ENVI
1.41,1.04,PA,ANRE,INI,AVI,ENVI,ENVI
48.88,31.4,AM,ANRE,INI,AVI,PETI,PETI
1.34,1.1,PA,ANRE,INI,AVI,FEMM,FEMM
7.63,5.89,PR,ANRE,INI,MAIN,JURI,JURI
15.27,10.3,AM,ANRE,INI,AVI,FEMM,FEMM
36.56,19.5,AM,ANRE,INI,MAIN,JURI,JURI
10.26,7.53,AD,ANRE,INI,AVI,PETI,PETI
2.81,2.53,PA,ANRE,INI,AVI,PETI,PETI
9.86,5.64,AM,ANRE,INI,AVI,ENVI,ENVI
6.52,2.49,AM,LEG,COD,AVI,BUDG,BUDG
41.43,22.56,PR,LEG,COD,MAIN,LIBE,LIBE
6.89,2.96,PA,LEG,COD,AVI,BUDG,BUDG
83.0,28.04,RR,LEG,COD,MAIN,LIBE,LIBE
77.5,33.53,AM,LEG,COD,MAIN,LIBE,LIBE
12.83,3.32,AD,LEG,COD,AVI,BUDG,BUDG
41.49,19.9,PR,LEG,COD,MAIN,ECON,CJ12
1.64,1.39,NR,LEG,COD,MAIN,ECON,CJ12
52.37,17.85,RR,LEG,COD,MAIN,ECON,CJ12
91.93,36.87,AM,LEG,COD,MAIN,ECON,CJ12
74.85,28.36,AM,LEG,COD,AVI,LIBE,LIBE
30.8,14.49,PR,LEG,COD,MAIN,EMPL,EMPL
26.65,12.58,PA,LEG,COD,AVI,JURI,JURI
39.7,16.19,AM,LEG,COD,AVI,FEMM,FEMM
8.41,4.93,PA,LEG,COD,AVI,BUDG,BUDG
16.04,6.12,AM,LEG,COD,AVI,BUDG,BUDG
124.6,60.21,AM,LEG,COD,MAIN,EMPL,EMPL
212.79,81.56,AM,LEG,COD,MAIN,EMPL,EMPL
142.18,65.2,AM,LEG,COD,MAIN,EMPL,EMPL
39.97,18.2,AM,LEG,COD,MAIN,EMPL,EMPL
18.17,8.98,PA,LEG,COD,AVI,TRAN,TRAN
13.67,8.47,PA,LEG,COD,AVI,LIBE,LIBE
8.38,3.9,PA,LEG,COD,AVI,FEMM,FEMM
159.37,47.57,AM,LEG,COD,AVI,JURI,JURI
29.89,9.66,AD,LEG,COD,AVI,FEMM,FEMM
12.59,3.88,AD,LEG,COD,AVI,BUDG,BUDG
38.02,14.23,AD,LEG,COD,AVI,TRAN,TRAN
1.26,1.1,NR,LEG,COD,MAIN,EMPL,EMPL
265.71,73.96,RR,LEG,COD,MAIN,EMPL,EMPL
13.46,10.46,AL,LEG,COD,OLB,JURI,JURI
149.16,57.36,AM,LEG,COD,AVI,TRAN,TRAN
0.84,0.66,NT,LEG,COD,MAIN,IMCO,IMCO
9.94,8.29,AL,LEG,COD,OLB,JURI,JURI
91.79,55.6,PR,LEG,COD,MAIN,IMCO,IMCO
17.77,7.96,AM,LEG,COD,MAIN,IMCO,IMCO
109.81,49.5,AM,LEG,COD,MAIN,IMCO,IMCO
184.72,67.14,AM,LEG,COD,MAIN,IMCO,IMCO
19.3,6.24,RR,LEG,COD,MAIN,IMCO,IMCO
32.21,12.49,PR,LEG,COD,MAIN,IMCO,IMCO
15.15,10.63,AL,LEG,COD,OLB,JURI,JURI
15.72,4.74,AL,LEG,COD,OLB,JURI,JURI
3.02,1.3,RR,BUD,BUD,MAIN,BUDG,BUDG
2.23,0.92,PR,BUD,BUD,MAIN,BUDG,BUDG
1.5,0.43,NT,BUD,BUD,MAIN,BUDG,BUDG
5.02,3.01,PR,LEG,COD,MAIN,IMCO,IMCO
18.27,9.43,AM,LEG,COD,MAIN,IMCO,IMCO
0.92,0.81,NT,LEG,COD,MAIN,IMCO,IMCO
9.42,4.43,RR,LEG,COD,MAIN,IMCO,IMCO
2.58,2.29,PA,INIT,INI,AVI,REGI,REGI
5.08,4.52,PR,INIT,INI,MAIN,CONT,CONT
6.01,3.4,AM,INIT,INI,AVI,REGI,REGI
13.21,5.36,AM,INIT,INI,MAIN,CONT,CONT
4.12,2.49,AD,INIT,INI,AVI,REGI,REGI
12.42,4.81,RR,INIT,INI,MAIN,CONT,CONT
10.37,4.99,AM,INIT,INI,MAIN,CONT,CONT
4.31,3.54,PR,INIT,INI,MAIN,CONT,CONT
6.37,3.78,RR,INIT,INI,MAIN,CONT,CONT
12.28,6.7,PA,LEG,COD,AVI,TRAN,TRAN
34.42,18.18,PA,LEG,COD,AVI,IMCO,IMCO
20.83,12.28,PA,LEG,COD,AVI,JURI,JURI
2.47,1.18,PA,LEG,COD,AVI,BUDG,BUDG
17.09,11.19,PA,LEG,COD,AHE,CULT,CULT
88.9,43.98,AM,LEG,COD,AHE,CULT,CULT
34.08,24.68,PR,LEG,COD,MHE,ITRE,ITRE
131.41,63.0,AM,LEG,COD,MHE,ITRE,ITRE
11.91,3.95,AD,LEG,COD,AVI,ENVI,ENVI
45.92,15.11,AD,LEG,COD,AVI,JURI,JURI
29.51,9.89,AD,LEG,COD,AVI,TRAN,TRAN
16.36,6.77,PA,LEG,COD,AVI,LIBE,LIBE
31.54,10.6,AD,LEG,COD,AVI,LIBE,LIBE
10.67,3.53,AD,LEG,COD,AVI,BUDG,BUDG
64.39,28.63,AM,LEG,COD,AVI,IMCO,IMCO
10.97,4.99,AM,LEG,COD,AVI,BUDG,BUDG
28.73,9.74,AM,LEG,COD,AVI,ENVI,ENVI
39.15,14.54,AM,LEG,COD,AVI,LIBE,LIBE
41.32,16.53,AM,LEG,COD,AVI,TRAN,TRAN
46.87,14.57,AD,LEG,COD,AVI,IMCO,IMCO
38.32,13.38,AD,LEG,COD,AHE,CULT,CULT
85.64,29.58,RR,LEG,COD,MHE,ITRE,ITRE
2.3,2.13,NR,LEG,COD,MHE,ITRE,ITRE
48.78,20.8,AM,LEG,COD,AVI,JURI,JURI
2.22,0.73,PR,LEG,COD,MAIN,ITRE,ITRE
4.25,2.3,RR,LEG,COD,MAIN,ITRE,ITRE
96.23,47.18,AM,LEG,COD,MAIN,ITRE,ITRE
129.95,58.6,AM,LEG,COD,MAIN,ITRE,ITRE
37.69,21.82,PR,LEG,COD,MAIN,ITRE,ITRE
28.56,13.24,AM,LEG,COD,AVI,AGRI,AGRI
11.15,9.08,PA,LEG,COD,AVI,AGRI,AGRI
31.21,18.54,PA,LEG,COD,AVI,TRAN,TRAN
5.8,2.75,AM,LEG,COD,AVI,BUDG,BUDG
9.63,5.39,PA,LEG,COD,AVI,BUDG,BUDG
16.72,6.11,AD,LEG,COD,AVI,ENVI,ENVI
63.68,20.75,AD,LEG,COD,AVI,TRAN,TRAN
24.01,8.22,AD,LEG,COD,AVI,AGRI,AGRI
89.8,35.77,AM,LEG,COD,AVI,ENVI,ENVI
11.27,3.82,AD,LEG,COD,AVI,BUDG,BUDG
101.87,35.63,RR,LEG,COD,MAIN,ITRE,ITRE
127.24,60.58,AM,LEG,COD,AVI,TRAN,TRAN
2.25,0.78,PR,LEG,COD,MAIN,ITRE,ITRE
1.84,1.73,NR,LEG,COD,MAIN,ITRE,ITRE
4.25,2.4,RR,LEG,COD,MAIN,ITRE,ITRE
35.87,18.91,PR,LEG,COD,MAIN,IMCO,IMCO
60.75,25.24,RR,LEG,COD,MAIN,IMCO,IMCO
176.37,76.68,AM,LEG,COD,MAIN,IMCO,IMCO
176.37,51.57,AM,LEG,COD,MAIN,IMCO,IMCO
78.91,41.23,AM,LEG,COD,MAIN,IMCO,IMCO
78.91,30.77,AM,LEG,COD,MAIN,IMCO,IMCO
70.83,38.36,AM,ANRE,INI,MAIN,ECON,ECON
1.37,1.25,NR,ANRE,INI,MAIN,ECON,ECON
5.51,5.15,PR,ANRE,INI,MAIN,ECON,ECON
17.24,11.12,RR,ANRE,INI,MAIN,ECON,ECON
91.94,33.09,AM,LEG,COD,AVI,ECON,ECON
84.25,38.58,PR,LEG,COD,MHE,JURI,JURI
12.82,6.44,PA,LEG,COD,AHE,EMPL,EMPL
51.77,21.42,PA,LEG,COD,AVI,ECON,ECON
98.31,42.5,AM,LEG,COD,MHE,JURI,JURI
146.4,58.84,AM,LEG,COD,MHE,JURI,JURI
113.05,30.17,AD,LEG,COD,AVI,ECON,ECON
99.06,45.26,AM,LEG,COD,MHE,JURI,JURI
202.29,102.35,RR,LEG,COD,MHE,JURI,JURI
107.02,47.48,AM,LEG,COD,AHE,EMPL,EMPL
92.05,30.7,AD,LEG,COD,AHE,EMPL,EMPL
129.51,51.62,AM,LEG,COD,AHE,EMPL,EMPL
140.17,70.51,AM,LEG,COD,AVI,ECON,ECON
16.69,7.19,PR,LEG,COD,MAIN,JURI,JURI
41.14,15.59,RR,LEG,COD,MAIN,JURI,JURI
161.94,69.0,AM,LEG,COD,MAIN,JURI,JURI
2.2,1.3,PA,LEG,COD,AVI,BUDG,BUDG
5.52,2.74,PA,LEG,COD,AHE,EMPL,EMPL
10.45,4.68,PA,LEG,COD,AVI,REGI,REGI
25.33,12.81,PA,LEG,COD,AHE,DEVE,DEVE
8.88,2.7,AD,LEG,COD,AVI,BUDG,BUDG
170.91,70.93,AM,LEG,COD,MHE,CULT,CULT
27.87,14.88,PR,LEG,COD,MHE,CULT,CULT
40.08,14.57,AD,LEG,COD,AHE,DEVE,DEVE
193.23,61.05,RR,LEG,COD,MHE,CULT,CULT
6.17,2.15,AM,LEG,COD,AVI,BUDG,BUDG
85.92,35.08,AM,LEG,COD,AHE,EMPL,EMPL
25.63,8.83,AD,LEG,COD,AVI,REGI,REGI
54.14,21.65,AM,LEG,COD,AHE,DEVE,DEVE
37.28,14.17,AD,LEG,COD,AHE,EMPL,EMPL
74.27,28.87,AM,LEG,COD,AVI,REGI,REGI
5.55,1.89,RR,LEG,COD,MAIN,CULT,CULT
4.52,2.67,PR,LEG,COD,MAIN,CULT,CULT
8.55,3.22,PA,LEG,COD,AVI,JURI,JURI
4.17,2.53,PA,LEG,COD,AVI,BUDG,BUDG
19.15,9.88,PA,LEG,COD,AVI,EMPL,EMPL
17.98,11.26,PA,LEG,COD,AHE,CULT,CULT
13.23,5.92,AM,LEG,COD,AVI,BUDG,BUDG
126.14,49.3,AM,LEG,COD,AHE,CULT,CULT
43.07,16.48,AM,LEG,COD,AVI,AFCO,AFCO
51.77,29.78,PR,LEG,COD,MHE,LIBE,LIBE
28.21,11.57,AD,LEG,COD,AVI,JURI,JURI
13.21,6.67,PA,LEG,COD,AVI,AFCO,AFCO
74.74,33.27,AM,LEG,COD,AVI,JURI,JURI
77.16,30.89,RR,LEG,COD,MHE,LIBE,LIBE
97.06,40.28,AM,LEG,COD,MHE,LIBE,LIBE
7.41,4.12,PA,LEG,COD,AHE,FEMM,FEMM
72.06,27.15,AM,LEG,COD,AVI,EMPL,EMPL
37.16,11.45,AD,LEG,COD,AVI,AFCO,AFCO
26.13,9.06,AD,LEG,COD,AHE,FEMM,FEMM
60.81,24.12,AM,LEG,COD,AHE,FEMM,FEMM
33.66,11.74,AD,LEG,COD,AVI,EMPL,EMPL
40.59,16.69,AD,LEG,COD,AHE,CULT,CULT
13.77,4.43,AD,LEG,COD,AVI,BUDG,BUDG
4.0,2.01,PR,LEG,COD,MAIN,LIBE,LIBE
5.74,2.45,RR,LEG,COD,MAIN,LIBE,LIBE
29.54,18.37,PR,LEG,COD,MAIN,LIBE,LIBE
5.3,2.97,AM,LEG,COD,AVI,FEMM,FEMM
49.95,24.31,AM,LEG,COD,MAIN,LIBE,LIBE
4.0,2.12,AD,LEG,COD,AVI,FEMM,FEMM
34.95,15.77,RR,LEG,COD,MAIN,LIBE,LIBE
17.3,11.43,PR,CNPE,NLE,MAIN,ITRE,ITRE
17.24,7.74,AM,CNPE,NLE,MAIN,ITRE,ITRE
1.26,0.81,NR,CNPE,NLE,MAIN,ITRE,ITRE
19.14,6.73,RR,CNPE,NLE,MAIN,ITRE,ITRE
42.57,36.94,AM,DECL,RSP,MAIN,LIBE,LIBE
20.44,11.32,RE,DECL,RSP,MAIN,LIBE,LIBE
15.11,13.98,RE,DECL,RSP,MAIN,LIBE,LIBE
4.61,3.65,PR,INIT,INI,MAIN,ITRE,ITRE
11.03,7.44,AM,INIT,INI,MAIN,ITRE,ITRE
7.55,3.4,RR,INIT,INI,MAIN,ITRE,ITRE
1.63,1.1,NR,INIT,INI,MAIN,ITRE,ITRE
1.11,1.04,QO,RESQ,RSP,MAIN,ENVI,ENVI
6.19,5.6,RE,RESQ,RSP,MAIN,ENVI,ENVI
37.63,21.14,AM,RESQ,RSP,MAIN,ENVI,ENVI
3.81,2.91,PR,APPE,NLE,MAIN,INTA,INTA
5.03,2.13,RR,APPE,NLE,MAIN,INTA,INTA
30.28,12.25,RR,LEG,COD,MAIN,ITRE,ITRE
11.18,6.2,PR,LEG,COD,MAIN,ITRE,ITRE
27.14,11.67,AM,LEG,COD,AVI,ENVI,ENVI
46.3,22.56,AM,LEG,COD,MAIN,ITRE,ITRE
5.64,2.58,AD,LEG,COD,AVI,ENVI,ENVI
4.22,2.25,RR,LEG,COD,MAIN,ITRE,ITRE
2.24,0.74,PR,LEG,COD,MAIN,ITRE,ITRE
2.72,2.18,PA,APPE,NLE,AVI,DEVE,DEVE
5.74,4.96,PR,APPE,NLE,MAIN,INTA,INTA
1.77,0.67,AM,APPE,NLE,AVI,DEVE,DEVE
1.09,0.59,NT,APPE,NLE,MAIN,INTA,INTA
1.49,0.92,AD,APPE,NLE,AVI,DEVE,DEVE
8.33,3.13,RR,APPE,NLE,MAIN,INTA,INTA
